,Top_Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week,Duration,Loudness,Tempo,Tempo_Confidence,Meter,Meter_Confidence,Key,Key_Confidence,Mode,Mode_Confidence
1271,83,Chances,Five For Fighting,1,2009-10-31,2009-10-31,215.2,-5.646,163.987,0.352,4.0,0.698,10.0,0.745,1.0,0.612
1272,8,Chandelier,Sia,46,2014-05-24,2015-04-04,216.12,-2.88,117.089,0.167,5.0,0.5,1.0,0.558,1.0,0.67
1273,72,Chanel,Frank Ocean,1,2017-04-01,2017-04-01,210.28508,-5.732,110.134,0.047,4.0,1.0,0.0,0.054,0.0,0.323
1274,78,Chanel (Go Get It),Young Thug ft. Gunna & Lil Baby,4,2018-09-01,2018-10-27,201.70667,-10.08,140.011,0.585,4.0,0.983,4.0,0.0,0.0,0.148
1275,10,Change,Taylor Swift,3,2008-08-30,2017-01-07,245.42667,-5.098,79.918,0.498,4.0,0.813,6.0,0.74,1.0,0.683
1276,10,Change Clothes,JAY-Z,18,2003-11-15,2004-03-13,258.42667,-3.79,104.009,0.842,4.0,1.0,10.0,0.338,1.0,0.446
1277,68,Change Lanes,Kevin Gates,1,2018-06-02,2018-06-02,205.86127,-5.337,130.195,0.449,4.0,1.0,2.0,0.0,1.0,0.296
1278,82,Change Locations,Drake & Future,3,2015-10-17,2015-10-31,220.8623,-9.991,137.85,0.506,4.0,0.885,0.0,0.529,1.0,0.516
1279,59,Change Me,Ruben Studdard,1,2006-11-18,2013-12-21,230.38667,-4.112,133.896,0.572,4.0,1.0,1.0,0.218,1.0,0.451
1280,92,Change My Mind,Meghan Linsey,1,2015-06-06,2015-06-06,204.41827,-4.409,176.44,0.05,3.0,1.0,6.0,0.459,1.0,0.616
1281,86,Change The Game,"Jay-Z, Beanie Sigel And Memphis Bleek",14,2001-02-03,2001-05-05,187.84,-6.242,94.582,0.621,4.0,1.0,1.0,0.411,1.0,0.421
1282,80,Change Your Life,Kehlani ft. Jhene Aiko,1,2020-05-23,2020-05-23,191.12871,-6.56,146.899,0.343,4.0,0.18,5.0,0.539,0.0,0.536
1283,59,Change Your Mind,Sister Hazel,20,2000-07-15,2000-11-25,259.66666,-4.853,182.352,0.068,4.0,0.993,0.0,0.727,1.0,0.656
1284,73,Changed,Rascal Flatts,8,2012-03-31,2013-04-27,263.25333,-6.816,155.861,0.271,3.0,0.992,4.0,0.451,1.0,0.55
1285,71,Changed It,Nicki Minaj & Lil Wayne,1,2017-04-01,2017-04-01,295.65332,-8.329,143.98,0.662,4.0,1.0,11.0,0.33,0.0,0.304
1286,18,Changes,XXXTENTACION,20,2018-03-17,2018-09-08,121.88689,-10.068,64.934,0.167,4.0,1.0,11.0,0.118,1.0,0.342
1287,51,Chantaje,Shakira ft. Maluma,18,2016-11-19,2017-04-01,195.84,-2.921,102.034,0.516,4.0,1.0,8.0,0.46,0.0,0.325
1288,80,Chaotic,Tate McRae,1,2022-04-09,2022-04-09,178.72054,-7.023,81.493,0.125,3.0,1.0,2.0,0.264,0.0,0.361
1289,78,Charged Up,Drake,1,2015-08-22,2015-08-22,189.76852,-7.014,173.695,0.069,4.0,1.0,6.0,0.577,0.0,0.672
1290,30,Chariot,Gavin DeGraw,20,2005-04-16,2005-08-27,217.76,-5.13,154.756,0.335,4.0,1.0,0.0,0.389,0.0,0.506
1291,19,Charlene,Anthony Hamilton,22,2004-09-04,2005-01-29,246.77333,-9.809,123.869,0.059,4.0,1.0,0.0,0.486,0.0,0.535
1292,67,Charlie Last Name: Wilson,Charlie Wilson,14,2005-08-06,2005-11-05,215.86667,-6.481,67.03,0.273,4.0,1.0,7.0,0.241,1.0,0.445
1293,16,Chasin' You,Morgan Wallen,36,2020-02-08,2020-10-10,205.45332,-5.785,97.074,0.244,4.0,1.0,7.0,0.667,1.0,0.667
1294,23,Chasing After You,Ryan Hurd With Maren Morris,30,2021-05-01,2022-01-15,207.97379,-6.395,131.912,0.486,4.0,0.693,4.0,0.49,1.0,0.557
1295,5,Chasing Cars,Snow Patrol,45,2006-06-03,2007-04-07,267.93332,-4.571,104.016,0.415,4.0,0.904,9.0,1.0,1.0,1.0
1296,21,Chasing Pavements,Adele,7,2008-11-08,2009-03-07,210.50667,-6.092,80.03,0.214,4.0,0.974,5.0,0.009,0.0,0.234
1297,50,Chasing The Sun,The Wanted,15,2012-06-16,2014-08-16,198.8,-6.209,128.108,0.766,4.0,1.0,7.0,0.611,0.0,0.547
1298,1,Cheap Thrills,Sia ft. Sean Paul,52,2016-03-05,2017-02-25,211.66667,-5.608,89.976,0.001,4.0,1.0,6.0,0.448,0.0,0.68
1299,69,Cheatin',Sara Evans,12,2006-01-28,2006-04-15,205.72,-4.253,78.846,0.269,4.0,0.874,9.0,0.722,1.0,0.688
1300,100,Check,Young Thug,1,2015-07-11,2015-07-11,230.69333,-5.164,110.953,0.429,4.0,0.722,0.0,0.65,0.0,0.624
1301,24,Check It Out,will.i.am & Nicki Minaj,15,2010-09-25,2011-01-15,251.01334,-4.272,130.075,0.327,4.0,1.0,1.0,0.487,1.0,0.586
1302,92,Check My Brain,Alice In Chains,4,2009-10-03,2009-10-24,237.90668,-3.315,113.989,0.871,4.0,1.0,10.0,0.543,1.0,0.538
1303,1,Check On It,Beyonce ft. Slim Thug,28,2005-11-19,2006-05-27,210.45332,-6.845,166.042,0.688,4.0,1.0,7.0,0.736,1.0,0.483
1304,70,Check Yes Juliet (Run Baby Run),WE the Kings,11,2008-07-26,2008-10-11,220.14667,-4.253,166.795,0.697,4.0,1.0,7.0,0.216,1.0,0.416
1305,1,Cheerleader,OMI,35,2015-05-09,2016-01-02,180.56,-6.081,118.026,0.834,4.0,1.0,4.0,0.479,1.0,0.453
1306,7,Cheers (Drink To That),Rihanna,18,2011-08-13,2011-12-10,261.74667,-3.623,79.981,0.727,4.0,0.824,9.0,0.84,1.0,0.651
1307,50,Chemicals React,Aly & AJ,4,2006-09-30,2006-10-21,175.92,-4.541,132.713,0.677,4.0,0.994,11.0,0.545,1.0,0.46
1308,98,Cherchez LaGhost,Ghostface Killah,1,2000-08-05,2000-08-05,183.16,-7.782,103.537,0.582,4.0,1.0,11.0,0.403,1.0,0.455
1309,84,Cherry,Harry Styles,1,2019-12-28,2019-12-28,259.18668,-9.261,95.946,0.35,4.0,0.961,7.0,0.414,1.0,0.568
1310,66,Cheyenne,Jason Derulo,7,2015-08-15,2015-09-26,215.10703,-5.812,99.679,0.223,4.0,0.966,6.0,0.41,0.0,0.416
1311,14,Chicago Freestyle,Drake ft. Giveon,12,2020-05-16,2020-08-01,220.4878,-7.507,122.947,0.141,4.0,1.0,10.0,0.113,1.0,0.073
1312,20,Chicken Fried,Zac Brown Band,25,2008-10-04,2009-03-21,238.14667,-4.25,169.861,0.531,4.0,0.842,6.0,0.966,1.0,0.835
1313,81,Chicken Noodle Soup,j-hope ft. Becky G.,1,2019-10-12,2019-10-12,235.49701,-4.081,97.008,0.257,4.0,1.0,2.0,0.45,1.0,0.428
1314,45,Chicken Noodle Soup.,Webstar & Young B ft. The Voice Of Harlem,13,2006-09-23,2007-01-13,223.12,-6.389,94.84,0.136,4.0,0.988,7.0,0.65,1.0,0.931
1315,88,Chicken Tendies,Clinton Kane,1,2021-03-06,2021-03-06,196.84448,-6.242,100.087,0.362,4.0,0.801,7.0,0.568,1.0,0.571
1316,87,Chickenhead,Project Pat,12,2001-03-03,2001-05-19,255.36,-5.729,156.12,0.716,4.0,1.0,7.0,0.697,1.0,0.734
1317,26,Chickens,Future ft. EST Gee,1,2022-05-14,2022-05-14,195.26666,-6.197,148.059,0.921,4.0,1.0,11.0,0.709,0.0,0.593
1318,53,Chicks Dig It,Chris Cagle,15,2003-11-01,2004-02-07,210.56,-4.987,104.024,0.429,4.0,1.0,7.0,0.49,1.0,0.612
1319,74,Children,Justin Bieber,1,2015-12-05,2015-12-05,223.33333,-4.702,127.064,0.682,4.0,1.0,11.0,0.625,0.0,0.594
1320,49,Childs Play,Drake,14,2016-05-21,2016-10-01,241.4,-11.243,80.006,0.125,4.0,1.0,10.0,0.083,0.0,0.117
1321,29,Chill Bill,Rob $tone ft. J. Davi$ & Spooks,26,2016-08-20,2017-02-11,177.18417,-10.028,108.034,0.582,4.0,0.984,6.0,0.3,1.0,0.442
1322,99,Chillin,Wale ft. Lady Gaga,1,2009-09-12,2009-09-12,204.53333,-3.019,99.024,0.128,4.0,1.0,6.0,0.368,0.0,0.552
1323,28,Chillin' It,Cole Swindell,20,2013-11-02,2014-03-15,196.74667,-3.057,137.982,0.843,4.0,0.817,9.0,0.657,1.0,0.567
1324,95,Chillin' Like A Villain,"Sofia Carson, Cameron Boyce, Booboo Stewart & Mitchell Hope",1,2017-08-26,2017-08-26,193.79202,-6.664,113.886,0.85,4.0,1.0,8.0,0.239,1.0,0.399
1325,43,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",18,2019-08-03,2020-01-11,301.7143,-3.702,105.027,0.79,4.0,1.0,7.0,0.462,1.0,0.557
1326,34,Chinese Democracy,Guns N' Roses,3,2008-11-29,2008-12-13,283.21332,-10.472,133.94,0.602,4.0,0.876,2.0,0.944,1.0,0.559
1327,29,Chinese Food,Alison Gold,1,2013-11-02,2013-11-02,,,,,,,,,,
1328,60,Ching-A-Ling,Missy Elliott,9,2008-02-16,2008-04-12,,,,,,,,,,
1329,93,Chloe (You're The One I Want),Emblem3,3,2013-08-10,2013-08-24,222.98666,-3.329,118.024,0.956,4.0,1.0,0.0,0.758,1.0,0.628
1330,80,Chocolate,The 1975,6,2014-02-08,2014-03-22,224.64,-4.341,100.043,0.308,4.0,1.0,11.0,0.741,1.0,0.65
1331,76,Chop Suey,System Of A Down,20,2002-01-05,2002-05-18,210.24,-3.908,127.066,0.476,4.0,0.843,7.0,0.366,0.0,0.609
1332,94,Choppa Style,Choppa ft. Master P,6,2003-03-08,2003-04-19,264.10666,-4.032,99.998,0.27,4.0,1.0,6.0,0.581,0.0,0.47
1333,27,Chopped 'N' Skrewed,T-Pain ft. Ludacris,19,2008-11-01,2009-03-07,261.22668,-7.892,120.158,0.603,4.0,0.978,7.0,0.775,0.0,0.648
1334,51,Chosen,Blxst & Tyga ft. Ty Dolla $ign,21,2021-10-09,2022-02-26,161.68422,-5.16,93.421,0.259,4.0,1.0,2.0,0.394,1.0,0.51
1335,16,Christmas (Baby Please Come Home),Darlene Love,12,2018-12-29,2022-01-08,166.45332,-7.146,126.627,0.219,4.0,0.997,8.0,0.267,1.0,0.208
1336,79,Christmas Isn't Canceled (Just You),Kelly Clarkson,2,2022-01-01,2022-01-08,231.54921,-4.918,139.901,0.521,4.0,1.0,1.0,0.662,0.0,0.777
1337,25,Christmas Lights,Coldplay,3,2010-12-18,2011-01-01,268.52136,-9.478,132.062,0.462,4.0,0.662,7.0,0.709,1.0,0.686
1338,58,Christmas Song (Chestnuts Roasting On An Open Fire),Justin Bieber ft. Usher,1,2011-11-12,2011-11-12,215.16,-9.542,103.477,0.047,3.0,0.982,9.0,0.325,0.0,0.305
1339,79,Christmas Tree,V,1,2022-01-08,2022-01-08,209.94667,-8.384,139.009,0.347,4.0,0.902,5.0,0.758,1.0,0.631
1340,59,Christmas Tree Farm,Taylor Swift,1,2019-12-21,2019-12-21,228.02667,-4.505,134.002,0.377,4.0,0.941,7.0,0.7,1.0,0.707
1341,62,Christmas Tree Farm (Old Timey Version),Taylor Swift,5,2021-12-11,2022-01-08,228.02667,-4.505,134.002,0.377,4.0,0.941,7.0,0.7,1.0,0.707
1342,41,Christmastime Is Here,Vince Guaraldi Trio,2,2022-01-01,2022-01-08,369.70667,-17.225,140.481,0.0,3.0,0.914,5.0,0.648,1.0,0.38
1343,74,Chrome,Trace Adkins,4,2003-03-01,2003-03-22,201.69333,-3.923,179.746,0.276,4.0,1.0,9.0,0.656,1.0,0.638
1344,45,Chrome Heart Tags,Lil Uzi Vert,1,2020-03-21,2020-03-21,212.82132,-4.055,70.056,0.041,4.0,0.971,0.0,0.307,1.0,0.456
1345,10,Chun-Li,Nicki Minaj,16,2018-04-21,2018-09-01,191.6,-5.077,128.943,0.209,5.0,0.996,6.0,0.18,0.0,0.3
1346,43,Church Bells,Carrie Underwood,17,2016-05-28,2016-09-17,193.33333,-1.772,87.007,0.044,4.0,0.843,3.0,0.351,0.0,0.377
1347,43,Cigarettes,Juice WRLD,5,2022-02-19,2022-03-19,227.52698,-6.344,160.075,0.665,4.0,0.938,2.0,0.462,1.0,0.544
1348,95,Cinderella Story,A Boogie Wit da Hoodie,1,2020-02-29,2020-02-29,185.45451,-7.332,88.047,0.117,4.0,1.0,4.0,0.436,1.0,0.507
1349,78,Circle,Marques Houston,6,2007-03-10,2007-04-14,245.02667,-6.438,127.999,0.708,4.0,0.658,1.0,0.0,1.0,0.244
1350,58,Circle The Drain,Katy Perry,1,2010-08-28,2010-08-28,272.92,-3.94,134.932,0.856,4.0,1.0,1.0,0.056,1.0,0.285
1351,1,Circles,Post Malone,61,2019-09-14,2020-12-05,215.28,-3.497,120.042,0.746,4.0,0.995,0.0,0.674,1.0,0.733
1352,52,Circles Around This Town,Maren Morris,17,2022-01-22,2022-05-14,195.76,-4.986,149.9,0.542,4.0,0.96,4.0,0.809,1.0,0.654
1353,3,Circus,Britney Spears,22,2008-12-20,2021-11-20,192.36,-5.215,114.98,0.87,4.0,1.0,6.0,0.591,0.0,0.634
1354,96,Citizen/Soldier,3 Doors Down,2,2008-01-12,2008-01-19,232.90668,-5.503,97.003,0.549,4.0,1.0,8.0,0.338,1.0,0.492
1355,46,City Of Gods,"Fivio Foreign, Kanye West & Alicia Keys",10,2022-02-26,2022-05-07,256.0,-5.978,147.356,0.112,4.0,0.916,8.0,0.505,0.0,0.503
1356,44,Clap Back,Ja Rule,10,2003-10-25,2003-12-27,296.46667,-5.596,94.499,0.018,4.0,0.886,9.0,0.0,1.0,0.0
1357,8,Clarity,Zedd ft. Foxes,33,2013-04-06,2013-11-16,271.42667,-3.48,128.0,0.778,4.0,0.582,8.0,0.592,1.0,0.7
1358,97,Class Reunion (That Used To Be Us),Lonestar,3,2005-04-30,2005-05-14,272.34668,-2.626,116.986,0.82,4.0,1.0,7.0,0.813,1.0,1.0
1359,14,Classic,MKTO,27,2014-03-01,2014-08-30,175.42667,-4.689,102.071,0.261,4.0,1.0,1.0,0.343,1.0,0.58
1360,22,Classic Man,Jidenna ft. Roman GianArthur,21,2015-05-23,2015-10-10,226.0,-6.058,94.072,0.237,4.0,1.0,8.0,0.606,1.0,0.595
1361,4,Cleanin' Out My Closet,Eminem,20,2002-08-03,2002-12-14,297.84,-4.753,148.015,0.803,4.0,0.942,9.0,0.835,0.0,0.658
1362,40,Cleaning This Gun (Come On In Boy),Rodney Atkins,20,2007-12-08,2008-04-19,226.81332,-3.669,145.995,0.162,4.0,1.0,2.0,0.717,1.0,0.803
1363,100,Clear Da Air,Moneybagg Yo,1,2021-05-08,2021-05-08,192.25629,-7.525,129.811,0.409,4.0,0.813,1.0,1.0,1.0,0.704
1364,17,Climax,Usher,20,2012-03-10,2012-07-21,232.90668,-8.837,135.877,0.657,4.0,0.939,8.0,0.48,1.0,0.564
1365,72,Climb Every Mountain,Jordan Smith,1,2016-01-02,2016-01-02,190.44,-5.391,99.428,0.046,4.0,0.764,6.0,0.311,1.0,0.401
1366,57,Clint Eastwood,Gorillaz,11,2001-08-25,2001-11-03,340.92,-8.627,167.953,0.403,4.0,1.0,10.0,0.615,0.0,0.599
1367,12,Clique,"Kanye West, Jay-Z, Big Sean",22,2012-09-22,2013-02-16,293.61334,-5.947,109.318,0.121,5.0,0.963,9.0,0.37,0.0,0.396
1368,29,Clocks,Coldplay,22,2003-02-01,2003-06-28,308.01334,-7.273,130.988,0.859,4.0,0.833,5.0,0.413,0.0,0.583
1369,14,Close,Nick Jonas ft. Tove Lo,20,2016-04-16,2018-05-05,234.21333,-5.273,123.996,0.458,4.0,1.0,6.0,0.375,0.0,0.604
1370,28,Close Friends,Lil Baby,33,2018-10-20,2019-06-22,203.88104,-4.669,158.896,0.087,4.0,1.0,10.0,0.415,0.0,0.543
1371,24,Close To Me,Ellie Goulding X Diplo ft. Swae Lee,25,2018-12-01,2019-05-18,182.62337,-5.029,144.107,0.77,4.0,0.97,1.0,0.265,0.0,0.478
1372,69,Close Your Eyes,Parmalee,16,2014-10-11,2015-01-24,214.93333,-3.506,143.952,0.816,4.0,0.973,11.0,0.839,1.0,0.713
1373,17,Closed On Sunday,Kanye West,2,2019-11-09,2019-11-16,151.87311,-7.353,97.984,0.466,4.0,1.0,11.0,0.731,0.0,0.717
1374,1,Closer,Ne-Yo,52,2008-05-03,2022-04-09,234.36,-6.461,126.051,0.826,4.0,0.977,4.0,0.627,0.0,0.596
1375,91,Closer To Love,Mat Kearney,7,2009-08-08,2009-10-03,217.56,-8.51,104.984,0.595,4.0,0.978,0.0,0.6,1.0,0.686
1376,99,Closer To The Edge,Thirty Seconds To Mars,1,2011-05-21,2011-05-21,273.46667,-3.717,139.979,0.764,4.0,0.98,6.0,0.748,1.0,0.648
1377,98,Closet Freak,Cee-Lo,3,2002-04-06,2002-04-27,,,,,,,,,,
1378,60,Closure,Taylor Swift,1,2020-12-26,2021-11-20,180.65334,-10.813,151.884,0.542,5.0,0.979,9.0,0.484,1.0,0.567
1379,46,Clothes Off!!,Gym Class Heroes,6,2007-09-01,2007-10-06,235.48,-5.56,114.987,0.62,4.0,0.864,11.0,0.308,1.0,0.421
1380,26,Clouds,Zach Sobiech,2,2013-06-08,2021-04-10,179.62666,-6.544,96.935,0.824,4.0,0.949,2.0,0.014,1.0,0.399
1381,39,Clout,Offset ft. Cardi B,20,2019-03-09,2019-08-31,205.80345,-7.384,140.022,0.672,4.0,1.0,1.0,0.35,1.0,0.446
1382,9,Club Can't Handle Me,Flo Rida ft. David Guetta,29,2010-07-17,2011-01-29,234.56,-3.911,127.966,0.804,4.0,0.958,0.0,0.531,1.0,0.541
1383,85,Club Paradise,Drake,1,2019-08-17,2019-08-17,283.81625,-6.419,184.174,0.075,4.0,0.874,6.0,0.631,0.0,0.631
1384,39,Clubbin,Marques Houston ft. Joe Budden & Pied Piper,20,2003-09-06,2004-01-17,244.22667,-6.716,103.49,0.522,3.0,0.749,4.0,0.205,0.0,0.24
1385,79,Clueless,Polo G ft. Pop Smoke & Fivio Foreign,1,2021-06-26,2021-06-26,165.40485,-6.217,140.369,0.167,4.0,0.969,6.0,0.0,0.0,0.167
1386,5,Clumsy,Fergie,25,2007-10-27,2008-04-12,240.42667,-4.046,184.004,0.166,4.0,1.0,2.0,0.378,1.0,0.52
1387,20,CoCo,O.T. Genasis,20,2014-12-06,2015-04-18,239.57397,-5.949,119.906,0.567,4.0,0.946,8.0,0.123,1.0,0.561
1388,69,Cochise,Audioslave,15,2002-11-23,2003-03-01,222.02667,-4.867,80.473,0.0,4.0,0.997,9.0,0.715,1.0,0.566
1389,94,Coconut Juice,Tyga ft. Travis McCoy,1,2008-06-28,2008-06-28,79.04653,-6.064,96.893,0.07,4.0,0.922,7.0,0.84,1.0,0.63
1390,52,Codeine Dreaming,Kodak Black ft. Lil Wayne,14,2017-12-16,2018-03-10,264.53162,-7.357,155.007,0.046,4.0,1.0,1.0,0.686,0.0,0.683
1391,78,Coffee,Miguel,3,2015-05-23,2015-07-18,286.57333,-7.471,80.985,0.034,4.0,0.992,10.0,0.304,0.0,0.567
1392,68,Coffee Bean,Travis Scott,1,2018-08-18,2018-08-18,209.11569,-5.098,95.004,0.9,4.0,1.0,5.0,0.0,0.0,0.093
1393,78,Coffee Shop,Yung Joc ft. Gorilla Zoe,1,2007-09-15,2007-09-15,241.44,-6.064,151.985,0.351,4.0,1.0,5.0,0.293,0.0,0.319
1394,16,Cold,Crossfade,23,2004-08-07,2017-07-15,194.22667,-5.55,147.974,0.638,4.0,0.878,2.0,0.515,0.0,0.487
1395,32,Cold As You,Luke Combs,20,2020-11-07,2021-12-25,186.10667,-4.956,144.04,0.499,4.0,0.955,6.0,0.725,1.0,0.668
1396,26,Cold Beer Calling My Name,Jameson Rodgers ft. Luke Combs,19,2021-07-17,2021-11-20,210.48,-4.092,148.318,0.515,4.0,0.986,7.0,0.165,1.0,0.446
1397,65,Cold Day In July,Dixie Chicks,10,2000-06-24,2000-08-26,,,,,,,,,,
1398,38,Cold December,Rod Wave,6,2022-01-29,2022-03-05,192.02155,-10.461,169.913,0.193,4.0,0.994,11.0,0.804,1.0,0.656
1399,55,Cold Hard Bitch,Jet,20,2004-04-03,2004-08-14,243.2,-3.972,130.327,0.472,4.0,0.996,2.0,0.779,1.0,0.518
1400,7,Cold Heart (PNAU Remix),Elton John & Dua Lipa,35,2021-08-28,2022-05-14,202.73546,-6.312,116.032,0.906,4.0,1.0,1.0,0.116,1.0,0.321
1401,88,Cold One,Eric Church,6,2014-08-23,2014-09-27,205.22667,-5.807,147.943,0.714,4.0,0.963,6.0,0.629,1.0,0.552
1402,2,Cold Water,Major Lazer ft. Justin Bieber & MO,27,2016-08-13,2017-02-11,185.36,-5.092,92.943,0.308,4.0,1.0,6.0,0.083,0.0,0.39
1403,71,Cold Wind Blows,Eminem,1,2010-07-10,2010-07-10,303.73334,-0.517,169.04,0.269,4.0,0.851,11.0,0.603,1.0,0.551
1404,29,Colder Weather,Zac Brown Band,20,2011-02-05,2011-06-18,273.89334,-7.494,135.975,0.444,4.0,0.717,3.0,0.867,1.0,0.891
1405,92,Collard Greens,ScHoolboy Q ft. Kendrick Lamar,8,2013-11-02,2014-03-15,299.96,-4.87,153.954,0.206,4.0,1.0,11.0,0.783,1.0,0.553
1406,20,Collide,Howie Day,32,2005-02-12,2005-09-17,249.12,-7.895,93.931,0.444,4.0,1.0,11.0,0.606,1.0,0.679
1407,100,"Colombia, Mi Encanto",Carlos Vives,1,2022-02-12,2022-02-12,175.28,-7.567,124.007,0.765,4.0,1.0,0.0,0.825,1.0,0.693
1408,6,Come & Get It,Selena Gomez,22,2013-04-27,2013-09-21,231.98666,-4.1,79.979,0.091,4.0,1.0,7.0,0.429,0.0,0.505
1409,2,Come & Go,Juice WRLD x Marshmello,20,2020-07-25,2020-12-05,205.48476,-5.181,144.991,0.787,4.0,1.0,0.0,0.665,1.0,0.675
1410,31,Come A Little Closer,Dierks Bentley,20,2005-09-24,2006-02-04,281.97333,-5.869,80.028,0.583,4.0,0.811,5.0,0.809,1.0,0.67
1411,55,Come And See Me,PARTYNEXTDOOR ft. Drake,24,2016-04-23,2016-12-31,235.47746,-10.265,84.987,0.131,4.0,1.0,11.0,0.234,0.0,0.492
1412,86,Come Around Me,Justin Bieber,1,2020-02-29,2020-02-29,200.77333,-8.389,157.941,0.568,4.0,1.0,2.0,0.277,0.0,0.379
1413,83,Come Away To The Water,Maroon 5 ft. Rozzi Crane,1,2012-04-07,2012-04-07,313.30667,-14.332,84.893,0.072,4.0,0.998,11.0,0.416,0.0,0.441
1414,81,Come Back As A Country Boy,Blake Shelton,13,2022-01-15,2022-05-07,221.69333,-3.9,76.037,0.222,4.0,0.979,7.0,0.37,0.0,0.426
1415,37,Come Back Song,Darius Rucker,20,2010-07-31,2010-12-11,235.14667,-5.674,177.781,0.318,4.0,0.965,9.0,0.72,1.0,0.66
1416,91,Come Back To Earth,Mac Miller,1,2018-09-22,2018-09-22,161.84,-12.148,83.507,0.023,4.0,0.738,2.0,0.208,0.0,0.309
1417,55,Come Back To Me,Vanessa Hudgens,19,2006-09-30,2009-10-03,167.13333,-3.982,88.024,0.283,4.0,1.0,5.0,0.818,1.0,0.525
1418,87,Come Back...Be Here (Taylor's Version),Taylor Swift,1,2021-11-27,2021-11-27,223.33333,-6.031,79.846,0.229,4.0,1.0,4.0,0.347,1.0,0.465
1419,35,Come Clean,Hilary Duff,13,2004-02-28,2004-05-22,214.56,-5.121,118.096,0.929,4.0,0.727,8.0,0.509,0.0,0.504
1420,65,Come Close To Me,Common ft. Mary J. Blige,15,2002-12-21,2003-03-29,,,,,,,,,,
1421,56,Come Get Her,Rae Sremmurd,19,2015-10-03,2016-02-06,212.94667,-6.226,185.023,0.33,4.0,0.811,2.0,0.291,1.0,0.333
1422,23,Come Get It Bae,Pharrell Williams,15,2014-05-24,2014-09-13,201.93333,-5.665,120.162,0.537,4.0,1.0,0.0,0.642,1.0,0.515
1423,80,Come Home,OneRepublic With Sara Bareilles,1,2009-08-01,2011-11-26,,,,,,,,,,
1424,75,Come Home Soon,SHeDAISY,7,2004-12-11,2005-01-22,242.05333,-6.926,183.18,0.062,4.0,0.939,10.0,0.709,1.0,0.669
1425,30,Come In With The Rain,Taylor Swift,1,2009-11-14,2009-11-14,237.33896,-5.677,143.929,0.138,4.0,0.953,2.0,0.952,1.0,0.874
1426,91,Come Into My World,Kylie Minogue,8,2002-12-14,2003-02-01,245.62666,-7.586,124.984,0.785,4.0,0.843,3.0,0.594,0.0,0.505
1427,93,Come Join The Murder,The White Buffalo & The Forest Rangers,1,2014-12-27,2014-12-27,448.09332,-7.156,124.166,0.352,4.0,0.931,5.0,0.558,1.0,0.611
1428,59,Come On Get Higher,Matt Nathanson,20,2008-09-13,2009-01-24,215.17332,-5.699,92.018,0.1,4.0,1.0,9.0,0.715,1.0,0.596
1429,65,Come On Over,Jessica Simpson,7,2008-07-12,2008-08-23,171.41333,-2.57,110.037,0.775,4.0,0.948,11.0,0.929,1.0,0.73
1430,1,Come On Over Baby (All I Want Is You),Christina Aguilera,21,2000-08-05,2000-12-23,203.33333,-3.205,118.903,0.86,4.0,1.0,8.0,0.549,1.0,0.539
1431,69,Come Out And Play,Billie Eilish,1,2018-12-08,2018-12-08,210.3756,-14.604,145.045,0.769,4.0,1.0,0.0,0.677,1.0,0.588
1432,23,Come Over,Aaliyah,20,2003-06-14,2012-10-13,235.10667,-7.894,109.15,0.752,4.0,1.0,5.0,0.509,0.0,0.662
1433,83,Come This Way,Lil Uzi Vert,1,2020-03-28,2020-03-28,172.757,-4.489,164.043,0.084,4.0,1.0,1.0,0.521,1.0,0.564
1434,64,Come Through,H.E.R. ft. Chris Brown,18,2021-05-08,2022-01-15,214.09357,-8.019,135.859,0.108,5.0,0.669,5.0,0.39,0.0,0.501
1435,42,Come Thru,Drake,19,2013-10-12,2020-05-16,236.36,-5.812,81.977,0.151,4.0,0.694,3.0,0.508,1.0,0.49
1436,77,Come To Life,Kanye West,1,2021-09-11,2021-09-11,310.39365,-6.592,126.937,0.049,4.0,1.0,3.0,0.829,1.0,0.74
1437,9,Come To Me,Diddy ft. Nicole Scherzinger,20,2006-09-16,2007-01-27,,,,,,,,,,
1438,52,Come Wake Me Up,Rascal Flatts,20,2012-08-11,2012-12-22,263.25333,-6.816,155.861,0.271,3.0,0.992,4.0,0.451,1.0,0.55
1439,31,Come With Me Now,KONGOS,21,2014-04-19,2014-09-06,211.96,-3.803,103.987,0.592,4.0,1.0,10.0,0.556,0.0,0.501
1440,54,Comfortable,K Camp,15,2015-08-22,2015-11-28,211.57333,-8.932,109.986,0.554,4.0,1.0,7.0,0.116,0.0,0.372
1441,48,Comin Out Strong,Future ft. The Weeknd,3,2017-03-18,2017-04-01,254.36961,-7.775,108.761,0.139,5.0,0.989,1.0,0.369,1.0,0.472
1442,72,Comin' To Your City,Big & Rich,6,2005-12-03,2006-01-14,207.13333,-1.422,99.027,0.295,4.0,0.957,9.0,0.45,0.0,0.426
1443,11,Coming Home,Diddy - Dirty Money ft. Skylar Grey,24,2010-12-11,2018-08-18,238.69333,-1.921,168.001,0.137,4.0,0.465,7.0,0.915,1.0,0.735
1444,79,Coming Undone,Korn,6,2006-07-08,2006-08-12,199.77333,-4.172,75.052,0.0,4.0,0.902,2.0,0.578,1.0,0.563
